p,r2_train,rmse_train,mae_train,r2_test,rmse_test,mae_test,model,dataset
0.027763517465625,0.9828857282745947,0.2939852904017974,0.1789549585853475,0.5423669873910634,1.3455331322864232,1.0668007450396746,VC,intron.30C
0.027763517465625,0.8956051064692124,0.6638977962415346,0.47067366976565156,0.5239738220569343,1.3903328933469141,1.0888890404509612,CN,intron.30C
0.027763517465625,0.5375231246682585,1.3424029969993707,1.0594599833246794,0.47404408743120485,1.4456638620978617,1.1576859337158014,LER,intron.30C
0.027763517465625,0.3986495995122348,1.5770700611225161,1.286346888808798,0.36708172588415483,1.636595555347183,1.3295449616066293,Additive,intron.30C
0.027763517465625,0.6273867659133043,1.2168932186199473,0.936073212922636,0.49165555733350824,1.4479665068092094,1.139249996219866,Pairwise,intron.30C
0.0462606500918274,0.7515823247706763,1.0801825490404187,0.8451028131512243,0.4376661135467879,1.5031218105948077,1.2162845489041743,MEI,intron.30C
0.0462606500918274,0.9823123159161178,0.2970562731764678,0.18590051879077768,0.5755010885216839,1.2955692765637947,1.0186266397042656,VC,intron.30C
0.0462606500918274,0.865177248890811,0.7571935084315041,0.5520480486285876,0.5533633757227774,1.3423185524828067,1.048507612378281,CN,intron.30C
0.0462606500918274,0.6309166249301045,1.2199088127001454,0.9570755844086865,0.5174003758303625,1.3862708568497757,1.0969969144479972,LER,intron.30C
0.0462606500918274,0.3853324597641435,1.6240761110050657,1.3220528560515843,0.3714393183358123,1.6197150265388258,1.3126132276195732,Additive,intron.30C
0.0462606500918274,0.6107288418730878,1.2657737725615867,0.9900947331007184,0.5267717164987374,1.393156844821854,1.0900697312594483,Pairwise,intron.30C
0.0462606500918274,0.7535699230073762,1.077530350709977,0.8333300393865528,0.4341213803289229,1.528232410202333,1.2374149888285262,MEI,intron.30C
0.0462606500918274,0.9814360215416006,0.3022470564934711,0.18523270403669118,0.5863467302955686,1.2808849213808753,1.0066324447049495,VC,intron.30C
0.0462606500918274,0.8728736983673604,0.7314045486762192,0.5281741709339293,0.5538493453728742,1.3473720894854553,1.0490686857323765,CN,intron.30C
0.0462606500918274,0.6033637124835171,1.252599007474325,0.9865123285209237,0.5218048405237883,1.3828256170196775,1.094594537582431,LER,intron.30C
0.0462606500918274,0.38265017191030876,1.6128408672367487,1.3091698752739367,0.3677986486032258,1.6504228477667555,1.3416427164692357,Additive,intron.30C
0.0462606500918274,0.6029555995439783,1.2679487397219273,0.9858960586900081,0.5284171143340848,1.3957999924993603,1.0935341583164073,Pairwise,intron.30C
0.0462606500918274,0.7502978351876274,1.0653670633419718,0.834742606076235,0.4360872644334068,1.5077191888858865,1.22431915910583,MEI,intron.30C
0.0462606500918274,0.9808474785264639,0.30045053374629455,0.1881709985838076,0.5792875469901976,1.290745250261317,1.0191384419646108,VC,intron.30C
0.0462606500918274,0.8454426166062409,0.7919540425853601,0.5815777372383126,0.5551318288385505,1.3413944456860813,1.0508463746736214,CN,intron.30C
0.0462606500918274,0.5792361271053921,1.2798896774360833,1.0089667426367162,0.505072697346498,1.402902287482868,1.1186622930054853,LER,intron.30C
0.0462606500918274,0.38420738340558763,1.5928851297292255,1.2969431595422354,0.3697496129385632,1.6165089461149484,1.3173121109381303,Additive,intron.30C
0.0462606500918274,0.6020132791689434,1.2572868285992915,0.9736364044057799,0.5306520632387683,1.389060664836054,1.0903175281702666,Pairwise,intron.30C
0.0770812902064068,0.8265884715376727,0.9187617415790259,0.6963625934387788,0.49148456733089824,1.4372595309529155,1.1636188365061233,MEI,intron.30C
0.0770812902064068,0.9794004703312084,0.31775155988817033,0.1937911639378073,0.608067871841915,1.2453402997914953,0.977087985723913,VC,intron.30C
0.0770812902064068,0.8446424989162017,0.8038650263484413,0.5878797281579736,0.583185099178265,1.299622039649387,1.01081042757523,CN,intron.30C
0.0770812902064068,0.7369262190679191,1.0287250649490627,0.7912148887014443,0.5542496248800413,1.3357011114855941,1.046391192395219,LER,intron.30C
0.0770812902064068,0.38933725302591676,1.604694644841076,1.3068878647337632,0.3786996715410372,1.6166656216021078,1.316152775776674,Additive,intron.30C
0.0770812902064068,0.5903646719900296,1.2914517098487603,1.0084039813799772,0.539507325661373,1.3712455791818838,1.0745549548137336,Pairwise,intron.30C
0.0770812902064068,0.8285832858189247,0.9315704517672623,0.7016826962360643,0.49939433417966517,1.4226793346179836,1.1497671974770225,MEI,intron.30C
0.0770812902064068,0.9790897797468979,0.32107943552261425,0.18742086593651935,0.612890906055909,1.2351326143956356,0.9691032644943799,VC,intron.30C
0.0770812902064068,0.8304198909353513,0.8497442669450852,0.6203686357468411,0.5897441996112596,1.2849183680997105,1.001303543896553,CN,intron.30C
0.0770812902064068,0.6724099974614549,1.1588043400901074,0.9046957285617777,0.5666951282831388,1.312143491360513,1.0340856627915151,LER,intron.30C
